-100.17	-100.21	-100.26	-100.29	-100.28	-100.27	-100.27	-100.27	-100.23	-100.18	-100.13
-100.16	-100.21	-100.26	-100.28	-100.28	-100.26	-100.27	-100.26	-100.23	-100.17	-100.13
-100.14	-100.19	-100.24	-100.27	-100.26	-100.25	-100.25	-100.24	-100.21	-100.15	-100.11
-100.12	-100.16	-100.2	-100.23	-100.23	-100.23	-100.22	-100.2	-100.17	-100.12	-100.07
-100.09	-100.13	-100.16	-100.19	-100.2	-100.2	-100.19	-100.16	-100.12	-100.08	-100.04
-100.08	-100.11	-100.14	-100.16	-100.18	-100.17	-100.16	-100.12	-100.09	-100.05	-100.01
-100.07	-100.11	-100.14	-100.16	-100.17	-100.16	-100.14	-100.1	-100.06	-100.02	-99.99
-100.08	-100.12	-100.16	-100.17	-100.17	-100.15	-100.12	-100.09	-100.05	-100.01	-99.97
-100.09	-100.14	-100.18	-100.2	-100.18	-100.14	-100.11	-100.08	-100.04	-100	-99.96
-100.1	-100.15	-100.19	-100.2	-100.18	-100.14	-100.11	-100.07	-100.04	-99.99	-99.96
-100.1	-100.15	-100.19	-100.2	-100.18	-100.14	-100.1	-100.07	-100.03	-99.99	-99.95
